#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T13:14+0000 #
#####################################################################
#
# seed = 6.0, spacing = 1, error = 0.5, globalRound = 3
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.8732839719671783 -0.8428021826154319 -1.1983371853100622 0.04465054017044631 0.9215993872998525 1.552611804991114 1.1075170735197037 0.016219868868279315
2.1 -1.8732839719671783 -0.8204448370978683 -1.1548312650054537 0.04187931305094454 0.8960586980961512 1.5171714623339345 1.088152121506033 0.014981143681134726
3.1 -1.8732839719671783 -0.7675228028762859 -1.1592729170999894 0.04340693904697563 0.8533935409071951 1.5345511072158757 1.086534752652696 0.015691107451352257
4.1 -1.9020415076478365 -0.7730905949598235 -1.1730533122142892 0.04348986156131218 0.8500131567922911 1.5811298019934332 1.0917462504511308 0.016761263214702747
5.1 -2.011984619720659 -0.820172436437284 -1.1862482806546377 0.043609491161869796 0.8727026108567507 1.6126445280347699 1.0980418373467618 0.016644002617094568
6.1 -1.9020415076478365 -0.8552737601956737 -1.1903715297978206 0.04290242424979601 0.8918503722690098 1.6347522592763055 1.1007162036349833 0.017299414020164345
7.1 -1.9061144123494247 -0.7828279249671273 -1.186524767636513 0.04487671281228181 0.8917487336719742 1.7061122354277836 1.1000158978209613 0.01731030118272681
8.1 -1.8182502265947191 -0.820172436437284 -1.191760567317336 0.040689980163704724 0.9019493975887516 1.6524729314078932 1.1002986268818644 0.016840264927595057
9.1 -1.8172682475836572 -0.871803607491487 -1.1519123985096924 0.04253999025345564 0.8810714862910857 1.5970861159849796 1.0821665738880517 0.01590600703411992
10.1 -1.9057117015835818 -0.8615704906653698 -1.1482204937642857 0.042005982965909766 0.8790893382327761 1.538175912884351 1.0792962623206905 0.015363630172627504
11.1 -1.8668268007715045 -0.8023979446726694 -1.1156537926044907 0.042742585349596324 0.8317486958416971 1.4871911588908762 1.0588408849412707 0.015428176496962324
12.1 -1.7769426771784518 -0.7628531059466457 -1.0930815194690229 0.03888953149658507 0.7783209214479245 1.4367530442963912 1.03739179018932 0.015983923161758607
13.1 -1.7238079936350736 -0.748485498394164 -1.1041108381572051 0.03786054632665464 0.7899700689960472 1.421159968016641 1.0410095719401244 0.016263113633497694
14.1 -1.682735135593149 -0.6770996613423479 -1.0775889530175278 0.035782595773650734 0.7462148254330827 1.421159968016641 1.018666678908618 0.0168526947340491
15.1 -1.752451214128555 -0.6981351782163212 -1.088563947305251 0.04119903069788311 0.7512876445539558 1.4993431090866873 1.0187549743123847 0.018417072990857045
16.1 -1.738131640207548 -0.6414141824902273 -1.0917801256873843 0.04391162856875318 0.7378222013635235 1.5207336348387817 1.0167608740689158 0.020015020130037062
17.1 -1.792992603040712 -0.6414141824902273 -1.0979952748393362 0.04383128878653145 0.7303374478890021 1.5562981023722728 1.015299003710068 0.021095274723177283
18.1 -1.8233747714963993 -0.7019414576524248 -1.0951483578656955 0.04426543662065155 0.7242620466266521 1.5975281214298385 1.0149371324359073 0.0215170258187317
19.1 -1.8690691378318227 -0.7073475936811966 -1.1039692274286452 0.04634756068883539 0.7425805615907416 1.6261371317287014 1.017568430086816 0.02261614504317429
20.1 -1.9185595725593332 -0.7068107482059984 -1.1092425734169322 0.0443744066540491 0.7587811688025957 1.6358715535637718 1.0149217757514402 0.022034081232012417
21.1 -1.8690691378318227 -0.6617109686190001 -1.1120265264141147 0.04673003349968048 0.7441009678154751 1.566477669546402 1.0135003652784564 0.02194345379787062
22.1 -1.757529803465834 -0.6500322878263503 -1.1176655906646322 0.04538076773874553 0.6947348558551065 1.5054333012848946 1.014356616062689 0.023282908647425937
23.1 -1.6623288144793373 -0.6451461416574684 -1.0746627925042327 0.048001344201242406 0.6437718240201424 1.4855415384231703 0.9918921661550577 0.024325160813887827
24.1 -1.6567683197748917 -0.5529731767024788 -1.081810413717347 0.051843737669473686 0.6463600891417359 1.4274937892634512 0.9961254084586972 0.025829283851947802
25.1 -1.6928613475565188 -0.5257240950088977 -1.083926398506688 0.04635278097604448 0.6225985123884901 1.3550525231707042 0.9911708380126262 0.024633297378832335
26.1 -1.6123747254060412 -0.5035327651682453 -1.0452065447014487 0.05005760351153047 0.549990977662516 1.4047724052343111 0.9642123225234703 0.027508601244111627
