#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:31+0000 #
#####################################################################
#
# seed = 0.0, spacing = 1, error = 0.5, globalRound = 6
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.9123431723099031 1.6393507949203123 1.09572014186547 0.01654502572352658
2.1 -1.0 -1.0 -1.0 0.0 0.8731332292920625 1.5767394460931563 1.082908154712413 0.015307250848185495
3.1 -1.0 -1.0 -1.0 0.0 0.8603293869526624 1.5486071523822935 1.0823812791413634 0.01592880545536366
4.1 -1.0 -1.0 -1.0 0.0 0.8364518794677569 1.5071041481379692 1.0705271843931818 0.014702026354747067
5.1 -1.0 -1.0 -1.0 0.0 0.8537469405578634 1.4923494633933423 1.077239567629822 0.015185338416363027
6.1 -1.0 -1.0 -1.0 0.0 0.8493735849436064 1.4665833651981948 1.0629882912913118 0.014631669812075929
7.1 -1.0 -1.0 -1.0 0.0 0.8402224982854831 1.461005344354686 1.0656695379554875 0.014288715910355673
8.1 -1.0 -1.0 -1.0 0.0 0.8345422179054627 1.3955646901221979 1.0690720742031294 0.013075947032722293
9.1 -1.0 -1.0 -1.0 0.0 0.7909821215222347 1.3733935252635878 1.055603506632574 0.013535241094157683
10.1 -1.0 -1.0 -1.0 0.0 0.7590794441980279 1.346676712930662 1.042434782978537 0.013878060597618877
11.1 -1.0 -1.0 -1.0 0.0 0.7327579449858892 1.356527862643347 1.04115613002925 0.014727464939532467
12.1 -1.0 -1.0 -1.0 0.0 0.7241322132499175 1.354700289198711 1.0301528740116594 0.015029647724548425
13.1 -1.0 -1.0 -1.0 0.0 0.6790646302599812 1.3861018126543796 1.0130137825731733 0.01696557084371208
14.1 -1.0 0.0 -0.99 0.009999999999999998 0.6374957068930356 1.40065736807186 0.997429080847962 0.01878024095978465
15.1 -1.0 0.0 -0.99 0.009999999999999998 0.6201523936285789 1.384777495234306 0.9821527992560036 0.020872742409251924
16.1 -1.0 0.0 -0.96 0.03878787878787864 0.5871909823978977 1.3284596448222163 0.967968416810384 0.022745553251687527
17.1 -1.0 0.0 -0.96 0.03878787878787864 0.5895741039770669 1.3330079516757014 0.969181867280688 0.022555097752693522
18.1 -1.0 0.0 -0.96 0.03878787878787866 0.5730624542482367 1.3144019221267171 0.9633800178870229 0.023648487206338508
19.1 -1.0 0.0 -0.9299999999999999 0.06575757575757585 0.5081591639297833 1.2856650666941372 0.9445515560561943 0.027621117132509462
20.1 -1.0 0.0 -0.95 0.047979797979798004 0.5025314021407438 1.3273864304959657 0.9469118893972124 0.029074824391248158
21.1 -1.0 0.0 -0.94 0.056969696969696795 0.5338772305157824 1.289803133103365 0.9464878246359674 0.0269938507040823
22.1 -1.0 0.0 -0.92 0.07434343434343449 0.4804435549973528 1.2791643722740564 0.9256426792331848 0.029853110888686658
23.1 -1.0 0.0 -0.94 0.056969696969696705 0.534666423206772 1.304337506861426 0.9323147066280504 0.028917278832095956
24.1 -1.0 0.0 -0.8899999999999999 0.09888888888888903 0.47190403394187663 1.2914042050953825 0.9118847220089036 0.032072862608431264
25.1 -1.0 0.0 -0.86 0.1216161616161618 0.4209322325652739 1.2791893569030819 0.8919837182255835 0.034816177258084786
26.1 -1.0 0.0 -0.9 0.09090909090909076 0.4115420975680767 1.281897773776615 0.8962833849394785 0.03474775305111974
27.1 -1.0 0.0 -0.8699999999999999 0.11424242424242399 0.38360083950883606 1.292961066633699 0.8721966697628778 0.03955234567678586
28.1 -1.0 0.0 -0.85 0.12878787878787926 0.3503382749352221 1.2821218095034939 0.8518012841038718 0.04507288474778247
29.1 -1.0 0.0 -0.8000000000000002 0.16161616161616119 0.3267918777008457 1.3031710935724006 0.8299863730556981 0.049546939934287375
30.1 -1.0 0.0 -0.71 0.20797979797979765 0.2916253235692923 1.300566183009165 0.8123614230609688 0.05366320244607232
31.1 -1.0 0.0 -0.7399999999999999 0.19434343434343412 0.2716667732299773 1.2968863292623287 0.7922388008503503 0.05610439013881869
32.1 -1.0 0.0 -0.7799999999999999 0.1733333333333338 0.2927509845810392 1.300617496447576 0.7964290816628998 0.05520825946826028
33.1 -1.0 0.0 -0.71 0.20797979797979765 0.26820843074483347 1.3080027054799097 0.7721969067370712 0.059857914453871626
