#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:49+0000 #
#####################################################################
#
# seed = 2.0, spacing = 1, error = 0.5, globalRound = 4
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.931601408705124 1.6353082671284482 1.1093985404832263 0.017530080591856782
2.1 -1.0 -1.0 -1.0 0.0 0.9107441561781217 1.6291674695740883 1.1087902571949302 0.018630777322185647
3.1 -1.0 -1.0 -1.0 0.0 0.8855126034410837 1.5688338042473582 1.093790474597527 0.01597663596945663
4.1 -1.0 -1.0 -1.0 0.0 0.8562360804010394 1.5089026239146504 1.0782497045898607 0.014443785108453353
5.1 -1.0 -1.0 -1.0 0.0 0.8289361619440747 1.4881007348930022 1.0781576184399475 0.014395680865689845
6.1 -1.0 -1.0 -1.0 0.0 0.841319591538807 1.4792365554327145 1.0784668597972111 0.014318050912934505
7.1 -1.0 -1.0 -1.0 0.0 0.8473659809619078 1.4901567905333486 1.074871736144165 0.016423793614831903
8.1 -1.0 -1.0 -1.0 0.0 0.8721440133435177 1.4703034498473855 1.0725952168575623 0.015832098124872258
9.1 -1.0 -1.0 -1.0 0.0 0.8480142602887314 1.4189078435511708 1.0573046574163898 0.015149056952424434
10.1 -1.0 -1.0 -1.0 0.0 0.8249702373230885 1.4265453966347674 1.042599049937775 0.015053247084801758
11.1 -1.0 -1.0 -1.0 0.0 0.8199774929428351 1.4341098760599087 1.0414403766324865 0.01579438731284959
12.1 -1.0 -1.0 -1.0 0.0 0.8341026529818981 1.4720292804797064 1.045864054102876 0.015970688470769417
13.1 -1.0 -1.0 -1.0 0.0 0.8121785275237873 1.5408210502873043 1.0461487442659612 0.019199392521784462
14.1 -1.0 -1.0 -1.0 0.0 0.8067973995073107 1.5642539436582932 1.0448399758867661 0.01994811776619438
15.1 -1.0 -1.0 -1.0 0.0 0.782745257185313 1.5881506254815747 1.0405583530254354 0.019306147619271147
16.1 -1.0 -1.0 -1.0 0.0 0.7559315864493905 1.5533153671756916 1.0240707323826608 0.01871495678255016
17.1 -1.0 -1.0 -1.0 0.0 0.7352929062674625 1.5187934925110071 1.0072311079641803 0.019062885920708175
18.1 -1.0 -1.0 -1.0 0.0 0.7429437743372105 1.4649297572541855 1.0065283516478054 0.01793153762869923
19.1 -1.0 -1.0 -1.0 0.0 0.721934969763716 1.4314998165459414 0.9927961479220181 0.019273474471509084
20.1 -1.0 -1.0 -1.0 0.0 0.7119599248085265 1.3819694008122365 0.9808639476839848 0.020404694132468492
21.1 -1.0 -1.0 -1.0 0.0 0.6984757095555443 1.4078483300755562 0.9774706351987726 0.020518609272017284
22.1 -1.0 -1.0 -1.0 0.0 0.6920110171113694 1.4565377647372197 0.9768882549618761 0.022562110833634477
23.1 -1.0 0.0 -0.98 0.01979797979797976 0.6737506316397058 1.4318744892184287 0.9628394758783271 0.023527470866147343
24.1 -1.0 0.0 -0.97 0.029393939393939448 0.6621167529016969 1.4452985743740805 0.9630426571030863 0.025026354050053105
25.1 -1.0 0.0 -0.97 0.029393939393939448 0.6588666144186754 1.4053781099495137 0.9518587570895518 0.026055466735957957
26.1 -1.0 0.0 -0.97 0.029393939393939448 0.6180717342013964 1.3760967022829704 0.9397087995068801 0.027384151874083888
27.1 -1.0 0.0 -0.97 0.029393939393939448 0.6193193334547414 1.3675333848409927 0.9311027088490924 0.02770313843838688
28.1 -1.0 0.0 -0.98 0.01979797979797976 0.5942430798224467 1.4044487528921665 0.9323302895481249 0.027693488830903314
29.1 -1.0 0.0 -0.97 0.02939393939393937 0.5784179489822625 1.4050107566291437 0.9218445487932332 0.028819930351553454
30.1 -1.0 0.0 -0.96 0.03878787878787869 0.5709010649192493 1.4463927528404266 0.9210476218034451 0.030881959384539255
31.1 -1.0 0.0 -0.94 0.05696969696969679 0.539176030494998 1.455245053072956 0.908068728134468 0.032417836207061804
32.1 -1.0 0.0 -0.94 0.05696969696969679 0.5156478985641179 1.4642618431593744 0.8982144335107565 0.03389447153659464
33.1 -1.0 0.0 -0.94 0.05696969696969679 0.5015209135735506 1.4435179777566751 0.8864144654348306 0.03539746645576316
34.1 -1.0 0.0 -0.96 0.03878787878787869 0.4959087239174874 1.4621843359282978 0.8869933152987741 0.036237515992911175
