#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:50+0000 #
#####################################################################
#
# seed = 7.0, spacing = 1, error = 0.5, globalRound = 4
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.8628051287825664 1.4981286453912515 1.0796412383036953 0.013056520934206593
2.1 -1.0 -1.0 -1.0 0.0 0.8500127123491495 1.503173005176303 1.079362636652005 0.014151214560987072
3.1 -1.0 -1.0 -1.0 0.0 0.8345804779846893 1.5004369990405153 1.0805695482433522 0.014136009228263875
4.1 -1.0 -1.0 -1.0 0.0 0.8341483768869636 1.5589636185640658 1.080178219956853 0.014708128489984963
5.1 -1.0 -1.0 -1.0 0.0 0.8231218757759875 1.5782287503082437 1.075303496038023 0.01605061511808376
6.1 -1.0 -1.0 -1.0 0.0 0.8423006628298161 1.6066282089653683 1.074073119476755 0.015722061020365413
7.1 -1.0 -1.0 -1.0 0.0 0.8332404645396574 1.6089511188991092 1.073317672432861 0.01619586120898694
8.1 -1.0 -1.0 -1.0 0.0 0.8144960703037905 1.5677741909737448 1.0594166521965207 0.01722180975943318
9.1 -1.0 -1.0 -1.0 0.0 0.7503274931967325 1.5319495398380578 1.0421103193692178 0.019014557255029145
10.1 -1.0 -1.0 -1.0 0.0 0.7494907968707679 1.5095912909772686 1.045539223768993 0.019021052267781054
11.1 -1.0 -1.0 -1.0 0.0 0.7819035206173894 1.4450503132262855 1.0447913581640815 0.01913048286806202
12.1 -1.0 0.0 -0.99 0.00999999999999999 0.7149232519409532 1.4421623189508455 1.0299189765357817 0.020128552385283726
13.1 -1.0 -1.0 -1.0 0.0 0.6787699041034345 1.4113481556067626 1.0118389769749314 0.021320995714625972
14.1 -1.0 0.0 -0.98 0.01979797979797976 0.65915049103226 1.4505491616099107 1.0084149297524905 0.022079737778801838
15.1 -1.0 0.0 -0.99 0.00999999999999999 0.6767151994482451 1.4689151641004865 1.0115939817402217 0.022275132341071056
16.1 -1.0 0.0 -0.99 0.00999999999999999 0.6958639705171976 1.3840792354848808 1.009184939558386 0.019994818386891752
17.1 -1.0 0.0 -0.98 0.01979797979797976 0.71622680103522 1.393933339188575 1.0063951495735974 0.019267866758208775
18.1 -1.0 0.0 -0.98 0.01979797979797976 0.7016472569977966 1.3974911346333103 1.0106242518903334 0.020559931195631775
19.1 -1.0 0.0 -0.99 0.00999999999999999 0.652529474746032 1.3796519347832414 0.988830687756046 0.023410862225296276
20.1 -1.0 -1.0 -1.0 0.0 0.6622273782535004 1.3416746018244916 0.9889754648535639 0.022571911269563746
21.1 -1.0 0.0 -0.98 0.01979797979797976 0.6062574162774184 1.3202107244555095 0.9646622804200756 0.026431716030310675
22.1 -1.0 0.0 -0.98 0.01979797979797976 0.5342030704108136 1.300846513533405 0.9441128537849596 0.03214602241182214
23.1 -1.0 0.0 -0.96 0.03878787878787878 0.538074600907286 1.3283862631954102 0.9498141558563886 0.03165573548676187
24.1 -1.0 0.0 -0.95 0.04797979797979803 0.4961134510613599 1.3754220525721794 0.9488001469445219 0.034259756948049426
25.1 -1.0 0.0 -0.97 0.029393939393939403 0.5134838580579258 1.3759248685568948 0.9491903655499202 0.03406228060602359
26.1 -1.0 0.0 -0.97 0.0293939393939394 0.5342142893055091 1.37910658702654 0.9503382486711659 0.032603731564109374
27.1 -1.0 0.0 -0.98 0.019797979797979762 0.5559821575554373 1.3386586033782408 0.9553663366145583 0.030555038496381286
28.1 -1.0 0.0 -0.96 0.03878787878787879 0.597776215040206 1.3056482472184234 0.9582124150277093 0.029148886661490275
29.1 -1.0 0.0 -0.94 0.05696969696969694 0.5566760514951862 1.2943750749272405 0.9342379846416758 0.03373092751187837
30.1 -1.0 0.0 -0.9099999999999999 0.08272727272727287 0.5052134254503833 1.2988865647631151 0.9120509374897696 0.03809218590079698
31.1 -1.0 0.0 -0.9099999999999999 0.08272727272727287 0.5051984217330815 1.3380389392875436 0.9090515701598899 0.03905172864588982
32.1 -1.0 0.0 -0.9099999999999999 0.08272727272727287 0.4795482772914914 1.3420164929966385 0.8839473110382579 0.043829111652500814
33.1 -1.0 0.0 -0.92 0.0743434343434345 0.5134170955910912 1.2996958351661 0.8798844652572728 0.044803583098342134
34.1 -1.0 0.0 -0.9 0.09090909090909076 0.4769451035086553 1.3432919417188185 0.8552177249124355 0.05006700093860843
