#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T07:44+0000 #
#####################################################################
#
# seed = 0.0, spacing = 1, error = 0.5, globalRound = 5
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -2.0347943253855436 -0.8871415435993155 -1.1807780847116933 0.04804273367809049 0.9123431723099031 1.6393507949203123 1.09572014186547 0.01654502572352658
2.1 -2.1298106812969104 -0.7949051417156134 -1.1860543999355657 0.05138180962479684 0.8929498803876182 1.696219801804245 1.0934988989149843 0.018322959027303843
3.1 -2.0301337903041103 -0.7976592234899946 -1.1576923048115737 0.0508416946913737 0.8759771308205936 1.6203332378727602 1.0756091693616405 0.016577352762567363
4.1 -1.942039035863843 -0.7825744402699528 -1.1365092401639798 0.0508898272425497 0.8475140683674598 1.5475464640349146 1.0589952540386032 0.01584342347606173
5.1 -2.0420371851872794 -0.8548783049580093 -1.1421221713090601 0.05131253167968597 0.8619617126894965 1.5098965279217942 1.0669342988990842 0.016693576106840875
6.1 -1.963657370155987 -0.7638176630898901 -1.1227779043550743 0.05056858744592261 0.836872536608771 1.4722839968509596 1.0484408431473835 0.016261171266584346
7.1 -1.9733036389049292 -0.763574824193058 -1.1320070995462674 0.0503891347603815 0.8329377653075445 1.4708866836996044 1.0514932587883405 0.016261786851565437
8.1 -1.8795647482892843 -0.7566066997759842 -1.1413121351063593 0.04596552128661267 0.829968863755699 1.488185454597975 1.0545565300851685 0.015041901519392773
9.1 -1.8776940986753516 -0.705297987192284 -1.1167507348014942 0.04508490700205124 0.8019385987803721 1.4306947894420639 1.0337582514721937 0.01587592009491347
10.1 -1.842041067796264 -0.6212561265546261 -1.0976577289377418 0.04683038973559982 0.7619106177405724 1.3440700872114566 1.01412029275212 0.01617869451879823
11.1 -1.9153669894614664 -0.6860939659903218 -1.1023521492986983 0.04761831640591914 0.7308533211279548 1.3592246664333207 1.0153639074986078 0.01707808498728344
12.1 -1.8991398500196313 -0.6417457259228867 -1.0823825943358807 0.04886028585337561 0.7032004856599423 1.3214263952002903 0.994099346864282 0.018323733332952057
13.1 -1.8712260321421461 -0.6212561265546259 -1.051510690008078 0.04648924115343057 0.6890701496010465 1.301022487638408 0.9715495348483786 0.019332096493324246
14.1 -1.868866533185489 -0.6206033547281828 -1.0209996470554534 0.048120181818297254 0.6562382514373825 1.2902981398389657 0.952469446916516 0.021074510083507927
15.1 -1.8273571595412907 -0.5953028155663582 -0.9964081513368211 0.04855456128334096 0.6101173997050623 1.2526663417326565 0.9300571854064098 0.02309639071404975
16.1 -1.7156614384905966 -0.5805980230360512 -1.002182149013575 0.04403881722593203 0.6068442343425726 1.265339437538788 0.9284411649941908 0.02359791581817417
17.1 -1.8090282940085458 -0.5707621956580664 -1.014513526579851 0.05018793063602402 0.640248556111127 1.272013361080975 0.9346256694992181 0.025156018002370748
18.1 -1.8090282940085458 -0.5543075787649872 -1.0087474765042792 0.04680227956799408 0.614530537824844 1.3103477721807146 0.9332357387503558 0.025325159727497663
19.1 -1.7663149448262143 -0.5104310312713303 -0.9837559957887481 0.05444504772386579 0.5627838709460351 1.2738263548978552 0.9076092444360997 0.027957992545540867
20.1 -1.8090282940085458 -0.5420092980847533 -0.9880860797837777 0.059748293033559115 0.5800271040804141 1.336851348134589 0.9088013093644386 0.031125641534011504
21.1 -1.7663149448262143 -0.5704753739169313 -0.9992370097869235 0.053257365810206694 0.5724975208186857 1.3202831665070915 0.9143182093291498 0.029801220579556382
22.1 -1.723952764068533 -0.5092270426770467 -0.9636600980308501 0.0598048826499072 0.526716807608867 1.3045749112699894 0.8923102894078074 0.03194896866161915
23.1 -1.793040972963287 -0.5797972190829677 -0.9698559341114661 0.05056501213507836 0.5509756520126938 1.2872104829945858 0.8897217870095286 0.030314071856546155
24.1 -1.7405093673011192 -0.5934489825529146 -0.9417235018057033 0.05329375047949729 0.5049325486541442 1.303072323950092 0.8661340338505648 0.03409055208883555
25.1 -1.6975711793509674 -0.5323809236302197 -0.9159525065295112 0.057465940612149484 0.46315728005029244 1.361810431731485 0.8420303480921077 0.038468659004715855
26.1 -1.6549868346765837 -0.44245894291028026 -0.9005518970065638 0.05558021977746276 0.4233201465683411 1.3993644807644419 0.8182378102128715 0.04192692722119143
