#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:14+0000 #
#####################################################################
#
# seed = 7.0, spacing = 1, error = 0.5, globalRound = 14
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.8726538935993137 1.4932594340091145 1.0816154448756452 0.012762981723741492
2.1 -1.0 -1.0 -1.0 0.0 0.8736188452367848 1.4983274098174828 1.0813171880733448 0.013934232299531035
3.1 -1.0 -1.0 -1.0 0.0 0.8662086181166474 1.4982557322963241 1.0734558058559156 0.013559411497709341
4.1 -1.0 -1.0 -1.0 0.0 0.8621100242875025 1.4982557322963241 1.0666264139729522 0.013749082769240976
5.1 -1.0 0.0 -0.99 0.00999999999999999 0.8074643886584395 1.4982557322963241 1.0588705085971175 0.014277283185339098
6.1 -1.0 0.0 -0.98 0.01979797979797976 0.7750808454610206 1.4917359951429083 1.050367226320865 0.015210944456218891
7.1 -1.0 0.0 -0.98 0.01979797979797976 0.7428263553196667 1.4917359951429083 1.043318936248734 0.016063791403794752
8.1 -1.0 0.0 -0.99 0.009999999999999992 0.7226628776187765 1.471729033147172 1.0409328211210669 0.015848492542407364
9.1 -1.0 0.0 -0.98 0.01979797979797976 0.6955343694814003 1.4250161928989546 1.0317263015956695 0.016329608259529074
10.1 -1.0 0.0 -0.98 0.01979797979797976 0.7180852081140304 1.5107906684018277 1.039494338312951 0.01794057625623416
11.1 -1.0 0.0 -0.97 0.02939393939393948 0.6699000233625716 1.5107906684018277 1.028130885889327 0.019977222254650852
12.1 -1.0 0.0 -0.96 0.03878787878787865 0.6188230283374219 1.5107906684018277 1.0179403430277272 0.022068996154641536
13.1 -1.0 0.0 -0.96 0.03878787878787866 0.5757436701223166 1.510790668401828 1.009978559654312 0.024672950829418148
14.1 -1.0 0.0 -0.95 0.04797979797979828 0.5490500389247636 1.5107906684018282 0.999866755123637 0.0273128723286546
15.1 -1.0 0.0 -0.97 0.02939393939393948 0.5681143274861821 1.5330881518534087 1.00406417281767 0.02730936257979421
16.1 -1.0 0.0 -0.97 0.02939393939393948 0.5576025881579043 1.5250797204070217 0.9968945900607402 0.026963390089622077
17.1 -1.0 0.0 -0.94 0.05696969696969668 0.526842894585725 1.5250797204070217 0.9880698645667744 0.02957414091967876
18.1 -1.0 0.0 -0.9099999999999999 0.08272727272727269 0.4875467954294642 1.5250797204070217 0.979613668911294 0.03365714954443024
19.1 -1.0 0.0 -0.9 0.09090909090909076 0.43318499925452303 1.525079720407022 0.9720549787545386 0.037561966487323004
20.1 -1.0 0.0 -0.89 0.09888888888888904 0.3905201212862092 1.525079720407022 0.9648832250650766 0.04095077443901709
21.1 -1.0 0.0 -0.9 0.09090909090909076 0.3623883812816517 1.5250797204070223 0.960337351166188 0.04270052026911372
22.1 -1.0 0.0 -0.92 0.0743434343434345 0.36582034781636724 1.5073701614421084 0.9656555334702179 0.0418128204720251
23.1 -1.0 0.0 -0.9099999999999999 0.08272727272727269 0.3522684722838445 1.5061627772714778 0.9592263685340013 0.044505346248915646
24.1 -1.0 0.0 -0.9099999999999999 0.08272727272727269 0.3617484415246755 1.5473145111955844 0.9572880251817892 0.0455332483881155
25.1 -1.0 0.0 -0.89 0.09888888888888904 0.31932990952923757 1.536894081663894 0.9461192270298436 0.049187784469222756
26.1 -1.0 0.0 -0.89 0.09888888888888904 0.3104146310818267 1.5368940816638943 0.9397071263091877 0.0513112903317857
27.1 -1.0 0.0 -0.89 0.09888888888888904 0.3165558197421297 1.5368940816638943 0.9299734202757199 0.05342860299771806
28.1 -1.0 0.0 -0.88 0.10666666666666681 0.30663318992774113 1.5368940816638947 0.9214429241758102 0.057299373480358184
29.1 -1.0 0.0 -0.8600000000000001 0.1216161616161615 0.30936555228077334 1.5052078892332847 0.9243896121491372 0.05733787075473175
30.1 -1.0 0.0 -0.8800000000000001 0.10666666666666685 0.29507165188006396 1.4937490379177194 0.9234875431331221 0.05671072828591169
31.1 -1.0 0.0 -0.85 0.12878787878787892 0.30480053214384134 1.4662953608451366 0.924318473673886 0.056149452338007416
32.1 -1.0 0.0 -0.8400000000000001 0.13575757575757588 0.28291089468708824 1.4662953608451368 0.9083961969356653 0.06058702828104127
33.1 -1.0 0.0 -0.8400000000000001 0.13575757575757588 0.27186147592816534 1.466295360845137 0.8932366239775316 0.06557338294714092
