#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T10:04+0000 #
#####################################################################
#
# seed = 0.0, spacing = 1, error = 0.5, globalRound = 6
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -2.0347943253855436 -0.8871415435993155 -1.1807780847116933 0.04804273367809049 0.9123431723099031 1.6393507949203123 1.09572014186547 0.01654502572352658
2.1 -1.9353652120296496 -0.8291401389813675 -1.1571287775803447 0.04433653883176232 0.888579176502779 1.6059978966146051 1.0797712994260449 0.014986359210988356
3.1 -1.9438037812273492 -0.8900520788903508 -1.1709450023489474 0.045902913751970656 0.875492694855137 1.5777384208396026 1.0798828033875616 0.015585365486223138
4.1 -1.8512790287182124 -0.8286676390677807 -1.1512429323647102 0.04193025087044032 0.847725204670103 1.5578160474224982 1.0591126782483558 0.014848227706917523
5.1 -1.9502431294135036 -0.8286676390677805 -1.1621969904484442 0.04596664946815213 0.8604993250413309 1.5240620613218678 1.0658527264069906 0.015493201158021412
6.1 -1.9578221378916465 -0.7624533768651451 -1.1336955968681233 0.04575525419133387 0.8024613617917039 1.511677656908412 1.04451230218627 0.015629764145856706
7.1 -1.9085057381496158 -0.763056340043144 -1.1411308024073332 0.04279467615822614 0.7959605152302979 1.4770120680828949 1.0461683088644465 0.015752370102863414
8.1 -1.8043668641617356 -0.7981969905271529 -1.1488301945844737 0.03890290394570554 0.8314736073615003 1.503091505316578 1.0489964448754505 0.014364682558061174
9.1 -1.8018355883273023 -0.76313333994412 -1.1233958776871191 0.03960228540903178 0.7952814903920661 1.4679087682399246 1.02831071979161 0.014154887994839466
10.1 -1.7030359588727884 -0.7437108177302125 -1.096570778316936 0.04139802867824447 0.74041707724859 1.434310559112558 1.0062136836295652 0.015216754255987331
11.1 -1.7524204956228804 -0.7306072976211448 -1.1024892922575003 0.043538947057252864 0.7496078641250149 1.4484983554696984 1.0062970995030946 0.016409809571608487
12.1 -1.6771873775966526 -0.6696992814539116 -1.0786109902809045 0.043253839767388516 0.7053644265962198 1.4248089984326355 0.9858315618848743 0.01851958486806336
13.1 -1.6665236462939679 -0.6696992814539116 -1.0611184895973176 0.04529244434981808 0.6843287487345162 1.3921365760784625 0.9678999123633903 0.0203190730711151
14.1 -1.6226838875853369 -0.6598149545254228 -1.0389949112284256 0.04409346504391266 0.6358749744189368 1.3854621790485242 0.9478969657322515 0.022695625476003442
15.1 -1.6226838875853369 -0.5767841534491152 -1.0127907531084546 0.050788990342004674 0.608342460373777 1.3854621790485242 0.9274586638869216 0.02436868963575926
16.1 -1.6412522151684978 -0.46635371800814834 -0.9978446746167733 0.057435608123539164 0.5839308546238468 1.376596050546248 0.907790603326293 0.027389048263217756
17.1 -1.6665236462939679 -0.4940171083706106 -0.9981742324241488 0.04868373339084205 0.6082925533206186 1.4151143350953634 0.9112213431445246 0.027762460739787814
18.1 -1.692102104980874 -0.48295478817274345 -0.9972710446011217 0.047557211935331835 0.6034696133554588 1.4263382431619807 0.9087316451918449 0.02844170217325232
19.1 -1.692102104980874 -0.41409055278965184 -0.9664022911369657 0.04728751120800889 0.5451742272059983 1.390929052501127 0.884877901083864 0.031574553950570065
20.1 -1.771507136995559 -0.41409055278965184 -0.9758249941885278 0.04795439885784509 0.5111657030285844 1.4100232779824293 0.88737330011189 0.03203968967180488
21.1 -1.7867232236397892 -0.4479014357595465 -0.9878614241621906 0.05023641725535322 0.5483059777342497 1.380581528211689 0.887449947477326 0.03113353339853703
22.1 -1.709261415259394 -0.3737751604491853 -0.9582093184340648 0.04856135093859386 0.4937272962489674 1.3773239764688656 0.8610021053802432 0.03560956749317928
23.1 -1.6935188019933916 -0.46242279283096516 -0.9702440278925933 0.05175722620429356 0.5446668014317634 1.4317540852495327 0.8653831303299109 0.034451023522303
24.1 -1.5986095196898114 -0.46242279283096516 -0.950734703646147 0.05306107250223626 0.5051244437254545 1.4284612108993653 0.8396768977253802 0.03786389296496836
25.1 -1.5667335681034695 -0.3953470782591602 -0.9152628735427095 0.053798295995870944 0.4571580695810121 1.406315959452808 0.8133762604118142 0.041398554246729315
26.1 -1.5895473562911437 -0.45189678994844346 -0.9253409826761254 0.05184849133071835 0.4362248745948998 1.3178661127415416 0.8098827522904449 0.03994349047061667
