#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:04+0000 #
#####################################################################
#
# seed = 0.0, spacing = 1, error = 0.5, globalRound = 16
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.8784629399507381 1.5878844770512672 1.0827481849067606 0.01490189399694376
2.1 -1.0 -1.0 -1.0 0.0 0.8586120306013374 1.5512321973235301 1.0678125096917557 0.013884833132473072
3.1 -1.0 -1.0 -1.0 0.0 0.8419362594372201 1.5346382142613266 1.0539957217410008 0.013411404954063087
4.1 -1.0 -1.0 -1.0 0.0 0.8293847105730932 1.5562402504750854 1.0563223092272973 0.013423271564061659
5.1 -1.0 -1.0 -1.0 0.0 0.8273571219137187 1.546323708049324 1.0408525539208093 0.013492671117583864
6.1 -1.0 -1.0 -1.0 0.0 0.7993396495427494 1.5294986018017798 1.02476460048283 0.0143058251259154
7.1 -1.0 -1.0 -1.0 0.0 0.7707522953006178 1.5142915841859013 1.010935026199914 0.015258020633987318
8.1 -1.0 -1.0 -1.0 0.0 0.7535750031779374 1.5618117008104129 1.008218391823147 0.017057888747525465
9.1 -1.0 0.0 -0.99 0.009999999999999992 0.7134739683343485 1.5098836184826332 0.9921534113681231 0.016780333695504444
10.1 -1.0 0.0 -0.98 0.01979797979797976 0.6732157638572023 1.480271152312664 0.9769400804335118 0.01848419303854083
11.1 -1.0 0.0 -0.96 0.03878787878787867 0.6333878714655323 1.4668489604739603 0.9619131889806539 0.01976712830314266
12.1 -1.0 0.0 -0.95 0.04797979797979824 0.6125245514398596 1.436977648987542 0.9644934012796188 0.02000629317100058
13.1 -1.0 0.0 -0.95 0.04797979797979824 0.6162671042131516 1.4218296183766634 0.9698173210093026 0.02116079074466365
14.1 -1.0 0.0 -0.96 0.03878787878787864 0.5960239302952555 1.5212429346552665 0.9692117993870754 0.024200716248921884
15.1 -1.0 0.0 -0.9299999999999999 0.06575757575757585 0.5704899902089453 1.4434725852342407 0.9510332371369408 0.025780856628117684
16.1 -1.0 0.0 -0.9 0.09090909090909076 0.5301675081569796 1.394526270632817 0.9293401814350651 0.028330256842812384
17.1 -1.0 0.0 -0.83 0.14252525252525267 0.5081544714156123 1.321648205042323 0.9102153705139792 0.030493646984927396
18.1 -1.0 0.0 -0.8099999999999998 0.15545454545454504 0.49844243998676924 1.2841153291967935 0.8921420821644568 0.03341898639605349
19.1 -1.0 0.0 -0.8 0.16161616161616113 0.47486316923077776 1.3034366597870186 0.8719331459440848 0.03805966816859017
20.1 -1.0 0.0 -0.8 0.16161616161616116 0.45960780449670047 1.301030965399303 0.8536281995585547 0.04190433318370143
21.1 -1.0 0.0 -0.7399999999999999 0.19434343434343415 0.45025280284535085 1.2770018405388712 0.8535613715479199 0.04403322088473268
22.1 -1.0 0.0 -0.7000000000000001 0.21212121212121202 0.4370940034585845 1.2850831558990232 0.8329930956986099 0.04876165644951149
23.1 -1.0 0.0 -0.67 0.2233333333333331 0.4157115868848285 1.2719505280463868 0.8099973773182636 0.05412632719353562
24.1 -1.0 0.0 -0.6499999999999999 0.2297979797979794 0.37687400258622683 1.2586169114462922 0.7922090812181148 0.05824305176922738
25.1 -1.0 0.0 -0.6000000000000002 0.24242424242424243 0.3254323145966252 1.2668651038970073 0.7726123011627773 0.06367526996787222
26.1 -1.0 0.0 -0.53 0.25161616161616174 0.2889202393326529 1.2445554652597113 0.7494993975531364 0.07054369450456313
27.1 -1.0 0.0 -0.5 0.25252525252525254 0.2659279378225131 1.2679032542365412 0.7293890296226022 0.07696115077239538
28.1 -1.0 0.0 -0.4899999999999999 0.25242424242424233 0.20433574989511313 1.2613020233701167 0.7085287264710998 0.08105815335843196
29.1 -1.0 0.0 -0.4400000000000001 0.24888888888888894 0.19385336404521603 1.2792989299997546 0.6887563451004323 0.08491668615506412
30.1 -1.0 0.0 -0.4300000000000001 0.2475757575757573 0.17051315142263573 1.3205144503979993 0.6652373380249793 0.09004728903488805
31.1 -1.0 0.0 -0.3999999999999999 0.24242424242424235 0.15472255651139127 1.358260671539158 0.6408862163799852 0.09699817876554623
32.1 -1.0 0.0 -0.35999999999999993 0.23272727272727298 0.15472255651139127 1.3427770603765337 0.6189268429040881 0.09994485981384428
