#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:02+0000 #
#####################################################################
#
# seed = 0.0, spacing = 1, error = 0.5, globalRound = 8
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.9123431723099031 1.6393507949203123 1.09572014186547 0.01654502572352658
2.1 -1.0 -1.0 -1.0 0.0 0.8929498803876182 1.696219801804245 1.0934988989149843 0.018322959027303843
3.1 -1.0 -1.0 -1.0 0.0 0.8737534903891861 1.6330135206757066 1.0808810600567174 0.016560650786705496
4.1 -1.0 -1.0 -1.0 0.0 0.8713640696704601 1.6137750906832136 1.0704489849736418 0.016191051358223393
5.1 -1.0 -1.0 -1.0 0.0 0.875921954652825 1.5769211719659157 1.078009070726078 0.01727546005798818
6.1 -1.0 -1.0 -1.0 0.0 0.8502510920014208 1.5507006654543407 1.0658560136588673 0.017087366529773856
7.1 -1.0 -1.0 -1.0 0.0 0.8510224306438469 1.5986729535920108 1.0682475482293599 0.017275131912500116
8.1 -1.0 -1.0 -1.0 0.0 0.8735619661935218 1.612689254660421 1.070756167817262 0.015614794077935945
9.1 -1.0 -1.0 -1.0 0.0 0.8631904104464733 1.569285526938249 1.0582397650051916 0.015317689233737596
10.1 -1.0 -1.0 -1.0 0.0 0.8270925975382752 1.5592192384243666 1.0463388026600942 0.016093342748149123
11.1 -1.0 -1.0 -1.0 0.0 0.8007718728046301 1.5578806564409868 1.0475465841206202 0.017211760848153422
12.1 -1.0 -1.0 -1.0 0.0 0.7823926214779021 1.5009120963241285 1.047859605578033 0.018169812661246777
13.1 -1.0 -1.0 -1.0 0.0 0.7879431790333974 1.5419854518870908 1.0492227139672357 0.019313695546532523
14.1 -1.0 -1.0 -1.0 0.0 0.7727231681538909 1.5767112122777376 1.0518792033951425 0.019921010495146132
15.1 -1.0 -1.0 -1.0 0.0 0.7745357076890453 1.5318043108304198 1.0530088871156382 0.02069324392041958
16.1 -1.0 -1.0 -1.0 0.0 0.7607175751102881 1.521868288270768 1.0400570479682107 0.02093053673544237
17.1 -1.0 0.0 -0.99 0.00999999999999999 0.741175048514884 1.512397537320592 1.0370766886791902 0.02275424016976641
18.1 -1.0 0.0 -0.99 0.00999999999999999 0.7227487098732399 1.4977312908916625 1.023638843434399 0.024024339743780713
19.1 -1.0 0.0 -0.99 0.00999999999999999 0.7293796034503821 1.4832904199508903 1.0118050114718111 0.02512582249300643
20.1 -1.0 0.0 -0.99 0.00999999999999999 0.7244202841832299 1.4690840812690817 1.002083709706527 0.026034570744365076
21.1 -1.0 0.0 -0.99 0.00999999999999999 0.7069329935067479 1.4164787317825103 1.0049015060186515 0.02609739631920576
22.1 -1.0 -1.0 -1.0 0.0 0.7131538113179527 1.400389783712595 1.0006112364623467 0.025713227535525768
23.1 -1.0 0.0 -0.99 0.009999999999999998 0.679026601282707 1.371571872232365 0.9872572858597551 0.026723154337870734
24.1 -1.0 0.0 -0.99 0.009999999999999998 0.6857097246608742 1.3949038791181276 0.983082372964653 0.026897495030518
25.1 -1.0 -1.0 -1.0 0.0 0.7068511995650889 1.3804682867355933 0.9874591752003086 0.02543200175580345
26.1 -1.0 -1.0 -1.0 0.0 0.6924888037662946 1.3667733837866727 0.9761256975403291 0.026102165156308355
27.1 -1.0 0.0 -0.99 0.009999999999999995 0.6585193255371756 1.3667733837866727 0.9627551478329132 0.028340816925483455
28.1 -1.0 0.0 -0.99 0.00999999999999999 0.659527928200758 1.3998617783175318 0.9619227627683341 0.029595918944240338
29.1 -1.0 0.0 -0.98 0.01979797979797976 0.6326861176084134 1.3860750609005887 0.9504723956728769 0.031124249321863504
30.1 -1.0 0.0 -0.99 0.009999999999999998 0.6220915103892231 1.388341230248305 0.9493680339273297 0.03236071230895676
31.1 -1.0 0.0 -0.98 0.01979797979797979 0.5704464889202162 1.3788070460280033 0.9351557351763223 0.03524256325527674
32.1 -1.0 0.0 -0.94 0.05696969696969693 0.5438275557778607 1.4033542868511517 0.9351379581998395 0.035506413855842966
33.1 -1.0 0.0 -0.96 0.03878787878787877 0.5556726814166469 1.3894846053290797 0.9354131171871379 0.03458776314915525
34.1 -1.0 0.0 -0.95 0.04797979797979803 0.5182462152586064 1.3812314362545381 0.9212910653426586 0.036710095375234994
