#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:52+0000 #
#####################################################################
#
# seed = 4.0, spacing = 1, error = 0.5, globalRound = 10
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.9209238302182531 1.7180580117506736 1.1009568050650311 0.015925671614049317
2.1 -1.0 -1.0 -1.0 0.0 0.9195353704621387 1.7180580117506736 1.0828190847987047 0.015522224039970497
3.1 -1.0 -1.0 -1.0 0.0 0.882807987004689 1.7180580117506736 1.0695469089624032 0.015303658149098346
4.1 -1.0 -1.0 -1.0 0.0 0.8526809643222633 1.7083361491771463 1.0526403980707775 0.016281526498639603
5.1 -1.0 -1.0 -1.0 0.0 0.8353204445934143 1.7083361491771463 1.0388766043420674 0.016699022794966625
6.1 -1.0 -1.0 -1.0 0.0 0.7993306782174081 1.7083361491771467 1.0228094119426028 0.01784262458462805
7.1 -1.0 -1.0 -1.0 0.0 0.7527309084004292 1.7083361491771467 1.0085342605798415 0.01884538777376902
8.1 -1.0 -1.0 -1.0 0.0 0.7236103277958976 1.7083361491771467 0.9932210842984385 0.020699548348390998
9.1 -1.0 0.0 -0.99 0.009999999999999995 0.681417429720352 1.708336149177147 0.975733133946978 0.023089493255089844
10.1 -1.0 0.0 -0.97 0.029393939393939424 0.6350559822948633 1.708336149177147 0.9566345183071108 0.025640582521988513
11.1 -1.0 0.0 -0.94 0.05696969696969667 0.5962184072050581 1.708336149177147 0.9363376069588439 0.028580683367904695
12.1 -1.0 0.0 -0.94 0.05696969696969667 0.5586662318251984 1.708336149177147 0.9166622821489078 0.03232522498991396
13.1 -1.0 0.0 -0.9099999999999999 0.08272727272727277 0.511257514244447 1.708336149177147 0.898263305888855 0.03663729495191632
14.1 -1.0 0.0 -0.86 0.12161616161616177 0.49226670517945426 1.7083361491771474 0.8782217607204493 0.04195167298247361
15.1 -1.0 0.0 -0.83 0.14252525252525267 0.43365021938479736 1.7083361491771474 0.8577339215061557 0.048316781270552084
16.1 -1.0 0.0 -0.7799999999999998 0.17333333333333384 0.4034957506234472 1.7083361491771474 0.8377606782325657 0.05358236935355087
17.1 -1.0 0.0 -0.75 0.1893939393939394 0.37194461097114234 1.7083361491771474 0.8153733200465095 0.060075021917598365
18.1 -1.0 0.0 -0.7399999999999999 0.19434343434343426 0.3373357265680318 1.7083361491771476 0.7921081891253301 0.06671252092538878
19.1 -1.0 0.0 -0.71 0.20797979797979768 0.28738610571140166 1.7083361491771476 0.7674528565449753 0.0751037250281937
20.1 -1.0 0.0 -0.6599999999999999 0.2266666666666669 0.2534702980594431 1.7083361491771476 0.7470751072395617 0.08257341977887103
21.1 -1.0 0.0 -0.6300000000000001 0.23545454545454578 0.21048960030516445 1.708336149177148 0.7266195047383429 0.08795743663483202
22.1 -1.0 0.0 -0.54 0.2509090909090912 0.19315910923153182 1.7083361491771485 0.7084916969458761 0.09129179665731703
23.1 -1.0 0.0 -0.5200000000000002 0.25212121212121186 0.1779841278677649 1.7083361491771485 0.6879143311505008 0.0920718198881719
24.1 -1.0 0.0 -0.4899999999999998 0.25242424242424244 0.16951717676398 1.7083361491771492 0.6709614074630553 0.09400779643851025
25.1 -1.0 0.0 -0.47999999999999976 0.2521212121212117 0.16099184223096796 1.7083361491771492 0.652923581196498 0.0970835479096251
26.1 -1.0 0.0 -0.4899999999999998 0.25242424242424244 0.1598300896341537 1.7083361491771498 0.6332469985756168 0.0992608334495475
27.1 -1.0 0.0 -0.44000000000000006 0.24888888888888894 0.13596260149205935 1.7083361491771498 0.6152695416825092 0.103301683373811
28.1 -1.0 0.0 -0.42000000000000004 0.2460606060606062 0.1323409677760234 1.7083361491771498 0.6010180637015201 0.10536099184198752
29.1 -1.0 0.0 -0.43000000000000005 0.24757575757575734 0.12400828349633135 1.6918504443567854 0.5855378049725547 0.10729786501915811
30.1 -1.0 0.0 -0.41 0.24434343434343422 0.12370644227666736 1.6705220861857708 0.5753666829032827 0.10802168663533196
31.1 -1.0 0.0 -0.38999999999999996 0.24030303030303046 0.11905941710761629 1.670522086185771 0.5631115528245487 0.1106861276409559
32.1 -1.0 0.0 -0.38999999999999996 0.24030303030303046 0.11614746737195074 1.670522086185771 0.5536663651551771 0.11091821004595641
