#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:33+0000 #
#####################################################################
#
# seed = 3.0, spacing = 1, error = 0.5, globalRound = 3
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.9419575583346838 1.5670316996673854 1.1128376504731836 0.012743899221235467
2.1 -1.0 -1.0 -1.0 0.0 0.9180004676794274 1.5977132560604534 1.1154206925266599 0.013550105513735962
3.1 -1.0 -1.0 -1.0 0.0 0.940066121165659 1.6268243802068703 1.1145049727043115 0.014245802096936823
4.1 -1.0 -1.0 -1.0 0.0 0.9069410129218397 1.553996435633086 1.0945585696983173 0.01231137237310575
5.1 -1.0 -1.0 -1.0 0.0 0.8953537701300558 1.5143102501533612 1.0930660095618332 0.01159700235425295
6.1 -1.0 -1.0 -1.0 0.0 0.8994594129612896 1.4423846258651427 1.0739734232027056 0.011073375050965622
7.1 -1.0 -1.0 -1.0 0.0 0.8538196306967544 1.407668213191905 1.0590545180545514 0.010395484859649494
8.1 -1.0 -1.0 -1.0 0.0 0.8274968867721707 1.371566345589526 1.045534186918057 0.010318579257883612
9.1 -1.0 -1.0 -1.0 0.0 0.7806027469865404 1.3583136028520004 1.0294570489605985 0.010847926056845333
10.1 -1.0 -1.0 -1.0 0.0 0.7392161509843728 1.3404410946581802 1.0151589239751713 0.012328865361528897
11.1 -1.0 0.0 -0.99 0.009999999999999993 0.7110096308979592 1.4115645302428663 1.0146673945822169 0.014751186316750747
12.1 -1.0 -1.0 -1.0 0.0 0.7285905305825036 1.4545241135847662 1.0178776150585649 0.015087016342738232
13.1 -1.0 -1.0 -1.0 0.0 0.6989271335629981 1.4413084978047814 1.0042243053944513 0.01546242350996274
14.1 -1.0 -1.0 -1.0 0.0 0.7305336197743542 1.5335073143705 1.007466031919869 0.016742046967635437
15.1 -1.0 -1.0 -1.0 0.0 0.7150782303457162 1.5304093381179997 1.0100373127178537 0.017019197456349517
16.1 -1.0 -1.0 -1.0 0.0 0.7444535581877375 1.592870849287526 1.0099006136319315 0.018045601373367238
17.1 -1.0 -1.0 -1.0 0.0 0.735908804827112 1.573484567609445 1.0048714310973 0.018397429859472354
18.1 -1.0 -1.0 -1.0 0.0 0.7294921419881369 1.539658209832615 0.9873589388678481 0.018797153403883216
19.1 -1.0 -1.0 -1.0 0.0 0.7308450098886022 1.590652280845062 0.9879495200981638 0.02002804712874026
20.1 -1.0 -1.0 -1.0 0.0 0.7123889127936328 1.582572705047658 0.9903416981243185 0.02029062879647423
21.1 -1.0 -1.0 -1.0 0.0 0.6720236087516521 1.5866849342159774 0.9916740162203435 0.022258907998233643
22.1 -1.0 0.0 -0.99 0.009999999999999993 0.6394414339993872 1.5900979322608988 0.9907613206557857 0.023834557534156288
23.1 -1.0 0.0 -0.99 0.009999999999999993 0.6255346542888482 1.5398004532153082 0.9923741605047043 0.02395206472904157
24.1 -1.0 0.0 -0.99 0.009999999999999993 0.586274794903933 1.4994247905992777 0.969811428891768 0.025912846854295384
25.1 -1.0 0.0 -0.98 0.019797979797979762 0.5703631458509765 1.4494357306958114 0.9659276679318163 0.025834379490836435
26.1 -1.0 0.0 -0.96 0.03878787878787869 0.5192535446189288 1.4090864363316946 0.9430516159682453 0.029800856354344242
27.1 -1.0 0.0 -0.98 0.019797979797979762 0.5190538493624792 1.4808771600578159 0.9400755932424196 0.031015377295378423
28.1 -1.0 0.0 -0.9 0.09090909090909079 0.4767575971990051 1.4350290291699703 0.9163162413817826 0.03615307260516841
29.1 -1.0 0.0 -0.9299999999999999 0.06575757575757583 0.44914252563125706 1.4214339638564977 0.9123208846910233 0.037673465212151445
30.1 -1.0 0.0 -0.92 0.07434343434343448 0.46670494840286336 1.4234476963666356 0.9095861091031134 0.03802777667219559
31.1 -1.0 0.0 -0.8800000000000001 0.10666666666666684 0.44537060221528774 1.4010191416832125 0.8838328440214427 0.04389848390603543
32.1 -1.0 0.0 -0.8800000000000001 0.10666666666666684 0.45060768680374164 1.4425658637628826 0.8864742830659362 0.044092489756699334
33.1 -1.0 0.0 -0.88 0.1066666666666668 0.44092771323783475 1.3706162271560882 0.8866373551950024 0.04239996203740529
34.1 -1.0 0.0 -0.83 0.14252525252525267 0.3805342664690511 1.3705323543874515 0.858988421348016 0.048861795391904765
